Name,URL,Cuisine,Address,Full_URL,Full_URL,Full_URL
Jumbo Hamburgers,/ny/new-york/49091-jumbo-hamburgers/menu/,"Burgers, Wings","112 W 116th St, New York, NY, 10026",https://www.allmenus.com/ny/new-york/49091-jumbo-hamburgers/menu/,https://www.allmenus.com/ny/new-york/49091-jumbo-hamburgers/menu/,https://www.allmenus.com/ny/new-york/49091-jumbo-hamburgers/menu/
Malibu Diner,/ny/new-york/251861-malibu-diner/menu/,Diner,"163 W 23rd St, New York, NY, 10011",https://www.allmenus.com/ny/new-york/251861-malibu-diner/menu/,https://www.allmenus.com/ny/new-york/251861-malibu-diner/menu/,https://www.allmenus.com/ny/new-york/251861-malibu-diner/menu/
Red Lobster,/ny/new-york/128126-red-lobster/menu/,"American, Seafood","5 Times Sq, New York, NY, 10036",https://www.allmenus.com/ny/new-york/128126-red-lobster/menu/,https://www.allmenus.com/ny/new-york/128126-red-lobster/menu/,https://www.allmenus.com/ny/new-york/128126-red-lobster/menu/
Tiberias,/ny/new-york/292593-tiberias/menu/,"Coffee & Tea, Kosher, Sandwiches","45 E 34th Street, New York, NY, 10016",https://www.allmenus.com/ny/new-york/292593-tiberias/menu/,https://www.allmenus.com/ny/new-york/292593-tiberias/menu/,https://www.allmenus.com/ny/new-york/292593-tiberias/menu/
El Mambi Steakhouse,/ny/new-york/47403-el-mambi-steakhouse/menu/,"Latin American, Puerto Rican","4181 Broadway, New York, NY, 10033",https://www.allmenus.com/ny/new-york/47403-el-mambi-steakhouse/menu/,https://www.allmenus.com/ny/new-york/47403-el-mambi-steakhouse/menu/,https://www.allmenus.com/ny/new-york/47403-el-mambi-steakhouse/menu/
Pizza Park,/ny/new-york/7934-pizza-park/menu/,Pizza,"1233 1st Ave, New York, NY, 10065",https://www.allmenus.com/ny/new-york/7934-pizza-park/menu/,https://www.allmenus.com/ny/new-york/7934-pizza-park/menu/,https://www.allmenus.com/ny/new-york/7934-pizza-park/menu/
The Palm,/ny/new-york/2906-the-palm/menu/,"Italian, Steak","250 W 50th St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/2906-the-palm/menu/,https://www.allmenus.com/ny/new-york/2906-the-palm/menu/,https://www.allmenus.com/ny/new-york/2906-the-palm/menu/
Mr. Broadway Kosher Restaurant,/ny/new-york/2914-mr-broadway-kosher-restaurant/menu/,"Chinese, Deli Food, Kosher, Sushi","209 W 38th St, New York, NY, 10018",https://www.allmenus.com/ny/new-york/2914-mr-broadway-kosher-restaurant/menu/,https://www.allmenus.com/ny/new-york/2914-mr-broadway-kosher-restaurant/menu/,https://www.allmenus.com/ny/new-york/2914-mr-broadway-kosher-restaurant/menu/
Jimbo's Hamburger Palace,/ny/new-york/251232-jimbos-hamburger-palace/menu/,Burgers,"301 W 154th St, New York, NY, 10039",https://www.allmenus.com/ny/new-york/251232-jimbos-hamburger-palace/menu/,https://www.allmenus.com/ny/new-york/251232-jimbos-hamburger-palace/menu/,https://www.allmenus.com/ny/new-york/251232-jimbos-hamburger-palace/menu/
D'antigua Restaurant,/ny/new-york/114590-dantigua-restaurant/menu/,"American, Deli Food","8416 Northern Blvd, New York, NY, 11372",https://www.allmenus.com/ny/new-york/114590-dantigua-restaurant/menu/,https://www.allmenus.com/ny/new-york/114590-dantigua-restaurant/menu/,https://www.allmenus.com/ny/new-york/114590-dantigua-restaurant/menu/
Kellari Taverna,/ny/new-york/248084-kellari-taverna/menu/,"Greek, Seafood","19 W 44th St, New York, NY, 10036",https://www.allmenus.com/ny/new-york/248084-kellari-taverna/menu/,https://www.allmenus.com/ny/new-york/248084-kellari-taverna/menu/,https://www.allmenus.com/ny/new-york/248084-kellari-taverna/menu/
Rice To Riches,/ny/new-york/244295-rice-to-riches/menu/,Desserts,"37 Spring St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/244295-rice-to-riches/menu/,https://www.allmenus.com/ny/new-york/244295-rice-to-riches/menu/,https://www.allmenus.com/ny/new-york/244295-rice-to-riches/menu/
La Bonne Soupe,/ny/new-york/247663-la-bonne-soupe/menu/,"Bistro, French","48 W 55th St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/247663-la-bonne-soupe/menu/,https://www.allmenus.com/ny/new-york/247663-la-bonne-soupe/menu/,https://www.allmenus.com/ny/new-york/247663-la-bonne-soupe/menu/
Blondie's,/ny/new-york/251741-blondies/menu/,"American, Bar Food, Wings","212 W 79th St, New York, NY, 10024",https://www.allmenus.com/ny/new-york/251741-blondies/menu/,https://www.allmenus.com/ny/new-york/251741-blondies/menu/,https://www.allmenus.com/ny/new-york/251741-blondies/menu/
Burger Joint,/ny/new-york/247603-burger-joint/menu/,Burgers,"119 W 56th St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/247603-burger-joint/menu/,https://www.allmenus.com/ny/new-york/247603-burger-joint/menu/,https://www.allmenus.com/ny/new-york/247603-burger-joint/menu/
Bravest,/ny/new-york/7110-bravest/menu/,"American, Bar Food, Wings","700 2nd Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/7110-bravest/menu/,https://www.allmenus.com/ny/new-york/7110-bravest/menu/,https://www.allmenus.com/ny/new-york/7110-bravest/menu/
Grill 21,/ny/new-york/60303-grill-21/menu/,"Asian Fusion, Filipino","346 E 21st St, New York, NY, 10010",https://www.allmenus.com/ny/new-york/60303-grill-21/menu/,https://www.allmenus.com/ny/new-york/60303-grill-21/menu/,https://www.allmenus.com/ny/new-york/60303-grill-21/menu/
Lombardi's Nolita,/ny/new-york/2267-lombardis-nolita/menu/,Pizza,"32 Spring St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/2267-lombardis-nolita/menu/,https://www.allmenus.com/ny/new-york/2267-lombardis-nolita/menu/,https://www.allmenus.com/ny/new-york/2267-lombardis-nolita/menu/
Shun Lee West,/ny/new-york/21679-shun-lee-west/menu/,"Chinese, Dim Sum","43 W 65th St, New York, NY, 10023",https://www.allmenus.com/ny/new-york/21679-shun-lee-west/menu/,https://www.allmenus.com/ny/new-york/21679-shun-lee-west/menu/,https://www.allmenus.com/ny/new-york/21679-shun-lee-west/menu/
El Nuevo Capri,/ny/new-york/47344-el-nuevo-capri/menu/,"Latin American, Puerto Rican","1342 St Nicholas Ave, New York, NY, 10033",https://www.allmenus.com/ny/new-york/47344-el-nuevo-capri/menu/,https://www.allmenus.com/ny/new-york/47344-el-nuevo-capri/menu/,https://www.allmenus.com/ny/new-york/47344-el-nuevo-capri/menu/
Shun Lee Palace,/ny/new-york/267004-shun-lee-palace/menu/,"Chinese, Dim Sum","155 E 55th St, New York, NY, 10022",https://www.allmenus.com/ny/new-york/267004-shun-lee-palace/menu/,https://www.allmenus.com/ny/new-york/267004-shun-lee-palace/menu/,https://www.allmenus.com/ny/new-york/267004-shun-lee-palace/menu/
SoHo Park,/ny/new-york/249902-soho-park/menu/,"Burgers, Hot Dogs, Sandwiches","62 Prince St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/249902-soho-park/menu/,https://www.allmenus.com/ny/new-york/249902-soho-park/menu/,https://www.allmenus.com/ny/new-york/249902-soho-park/menu/
Cafe Luka,/ny/new-york/39348-cafe-luka/menu/,Diner,"1317 1st Ave, New York, NY, 10021",https://www.allmenus.com/ny/new-york/39348-cafe-luka/menu/,https://www.allmenus.com/ny/new-york/39348-cafe-luka/menu/,https://www.allmenus.com/ny/new-york/39348-cafe-luka/menu/
Ecuatoriana Restaurant,/ny/new-york/47393-ecuatoriana-restaurant/menu/,Latin American,"1685 Amsterdam Ave, New York, NY, 10031",https://www.allmenus.com/ny/new-york/47393-ecuatoriana-restaurant/menu/,https://www.allmenus.com/ny/new-york/47393-ecuatoriana-restaurant/menu/,https://www.allmenus.com/ny/new-york/47393-ecuatoriana-restaurant/menu/
Guadalupana Restaurant,/ny/new-york/48042-guadalupana-restaurant/menu/,Mexican,"3829 Broadway, New York, NY, 10032",https://www.allmenus.com/ny/new-york/48042-guadalupana-restaurant/menu/,https://www.allmenus.com/ny/new-york/48042-guadalupana-restaurant/menu/,https://www.allmenus.com/ny/new-york/48042-guadalupana-restaurant/menu/
Wimpy's Restaurant,/ny/new-york/47340-wimpys-restaurant/menu/,"Burgers, Diner","1232 St Nicholas Ave, New York, NY, 10032",https://www.allmenus.com/ny/new-york/47340-wimpys-restaurant/menu/,https://www.allmenus.com/ny/new-york/47340-wimpys-restaurant/menu/,https://www.allmenus.com/ny/new-york/47340-wimpys-restaurant/menu/
Lotus Express,/ny/new-york/47952-lotus-express/menu/,Chinese,"4840 Broadway Ave, New York, NY, 10034",https://www.allmenus.com/ny/new-york/47952-lotus-express/menu/,https://www.allmenus.com/ny/new-york/47952-lotus-express/menu/,https://www.allmenus.com/ny/new-york/47952-lotus-express/menu/
Nino's 46,/ny/new-york/14828-ninos-46/menu/,"Italian, Pizza, Sandwiches","39 W 46th St, New York, NY, 10036",https://www.allmenus.com/ny/new-york/14828-ninos-46/menu/,https://www.allmenus.com/ny/new-york/14828-ninos-46/menu/,https://www.allmenus.com/ny/new-york/14828-ninos-46/menu/
NY Luncheonette,/ny/new-york/7174-ny-luncheonette/menu/,Diner,"135 E 50th St, New York, NY, 10022",https://www.allmenus.com/ny/new-york/7174-ny-luncheonette/menu/,https://www.allmenus.com/ny/new-york/7174-ny-luncheonette/menu/,https://www.allmenus.com/ny/new-york/7174-ny-luncheonette/menu/
Almond,/ny/new-york/278772-almond/menu/,"American (New), French, Local/Organic","12 E 22nd St, New York, NY, 10010",https://www.allmenus.com/ny/new-york/278772-almond/menu/,https://www.allmenus.com/ny/new-york/278772-almond/menu/,https://www.allmenus.com/ny/new-york/278772-almond/menu/
Fresh Tortillas,/ny/new-york/48000-fresh-tortillas/menu/,Mexican,"595 W 207th St, New York, NY, 10034",https://www.allmenus.com/ny/new-york/48000-fresh-tortillas/menu/,https://www.allmenus.com/ny/new-york/48000-fresh-tortillas/menu/,https://www.allmenus.com/ny/new-york/48000-fresh-tortillas/menu/
KFC,/ny/new-york/210492-kfc/menu/,"American, Chicken","242 E 14th St, New York, NY, 10003",https://www.allmenus.com/ny/new-york/210492-kfc/menu/,https://www.allmenus.com/ny/new-york/210492-kfc/menu/,https://www.allmenus.com/ny/new-york/210492-kfc/menu/
Raoul's,/ny/new-york/252684-raouls/menu/,"Bistro, French","180 Prince St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/252684-raouls/menu/,https://www.allmenus.com/ny/new-york/252684-raouls/menu/,https://www.allmenus.com/ny/new-york/252684-raouls/menu/
Celeste,/ny/new-york/251722-celeste/menu/,"Italian, Pizza","502 Amsterdam Ave, New York, NY, 10024",https://www.allmenus.com/ny/new-york/251722-celeste/menu/,https://www.allmenus.com/ny/new-york/251722-celeste/menu/,https://www.allmenus.com/ny/new-york/251722-celeste/menu/
Golden Wok,/ny/new-york/141481-golden-wok/menu/,Chinese,"209 8th Ave, New York, NY, 10011",https://www.allmenus.com/ny/new-york/141481-golden-wok/menu/,https://www.allmenus.com/ny/new-york/141481-golden-wok/menu/,https://www.allmenus.com/ny/new-york/141481-golden-wok/menu/
Westville (East),/ny/new-york/60329-westville-east/menu/,"American, Local/Organic","173 Avenue A Frnt 1, New York, NY, 10009",https://www.allmenus.com/ny/new-york/60329-westville-east/menu/,https://www.allmenus.com/ny/new-york/60329-westville-east/menu/,https://www.allmenus.com/ny/new-york/60329-westville-east/menu/
La Dinastia,/ny/new-york/106359-la-dinastia/menu/,"Asian, Chinese, Latin American, Mexican","145 W 72nd St, New York, NY, 10023",https://www.allmenus.com/ny/new-york/106359-la-dinastia/menu/,https://www.allmenus.com/ny/new-york/106359-la-dinastia/menu/,https://www.allmenus.com/ny/new-york/106359-la-dinastia/menu/
Pinocchio Restaurant,/ny/new-york/2030-pinocchio-restaurant/menu/,Italian,"300 East 92nd St, New York, NY, 10128",https://www.allmenus.com/ny/new-york/2030-pinocchio-restaurant/menu/,https://www.allmenus.com/ny/new-york/2030-pinocchio-restaurant/menu/,https://www.allmenus.com/ny/new-york/2030-pinocchio-restaurant/menu/
Sandy Restaurant,/ny/new-york/252489-sandy-restaurant/menu/,"Latin American, Puerto Rican","2261 2nd Ave, New York, NY, 10035",https://www.allmenus.com/ny/new-york/252489-sandy-restaurant/menu/,https://www.allmenus.com/ny/new-york/252489-sandy-restaurant/menu/,https://www.allmenus.com/ny/new-york/252489-sandy-restaurant/menu/
Tick Tock Diner,/ny/new-york/7908-tick-tock-diner/menu/,Diner,"481 8th Ave, New York, NY, 10001",https://www.allmenus.com/ny/new-york/7908-tick-tock-diner/menu/,https://www.allmenus.com/ny/new-york/7908-tick-tock-diner/menu/,https://www.allmenus.com/ny/new-york/7908-tick-tock-diner/menu/
Red Star,/ny/new-york/251219-red-star/menu/,Chinese,"2529 Adam Clayton Powell Jr Blvd, New York, NY, 10039",https://www.allmenus.com/ny/new-york/251219-red-star/menu/,https://www.allmenus.com/ny/new-york/251219-red-star/menu/,https://www.allmenus.com/ny/new-york/251219-red-star/menu/
Scotty's Diner,/ny/new-york/2865-scottys-diner/menu/,Diner,"336 Lexington Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/2865-scottys-diner/menu/,https://www.allmenus.com/ny/new-york/2865-scottys-diner/menu/,https://www.allmenus.com/ny/new-york/2865-scottys-diner/menu/
Flor De Mayo Restaurant,/ny/new-york/48875-flor-de-mayo-restaurant/menu/,"Chinese, Latin American","2651 Broadway Ave, New York, NY, 10025",https://www.allmenus.com/ny/new-york/48875-flor-de-mayo-restaurant/menu/,https://www.allmenus.com/ny/new-york/48875-flor-de-mayo-restaurant/menu/,https://www.allmenus.com/ny/new-york/48875-flor-de-mayo-restaurant/menu/
Parrilla Latina Steakhouse,/ny/new-york/52466-parrilla-latina-steakhouse/menu/,"American, Latin American, Steak","2501 Webster Ave, New York, NY, 10458",https://www.allmenus.com/ny/new-york/52466-parrilla-latina-steakhouse/menu/,https://www.allmenus.com/ny/new-york/52466-parrilla-latina-steakhouse/menu/,https://www.allmenus.com/ny/new-york/52466-parrilla-latina-steakhouse/menu/
Mofongo del Valle,/ny/new-york/48717-mofongo-del-valle/menu/,"Latin American, Puerto Rican","3340 Broadway Ave, New York, NY, 10031",https://www.allmenus.com/ny/new-york/48717-mofongo-del-valle/menu/,https://www.allmenus.com/ny/new-york/48717-mofongo-del-valle/menu/,https://www.allmenus.com/ny/new-york/48717-mofongo-del-valle/menu/
Galaxy Diner,/ny/new-york/111168-galaxy-diner/menu/,Diner,"665 9th Ave, New York, NY, 10036",https://www.allmenus.com/ny/new-york/111168-galaxy-diner/menu/,https://www.allmenus.com/ny/new-york/111168-galaxy-diner/menu/,https://www.allmenus.com/ny/new-york/111168-galaxy-diner/menu/
Sacred Chow,/ny/new-york/106413-sacred-chow/menu/,"Healthy, Kosher, Local/Organic, Vegan, Vegetarian","227 Sullivan St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/106413-sacred-chow/menu/,https://www.allmenus.com/ny/new-york/106413-sacred-chow/menu/,https://www.allmenus.com/ny/new-york/106413-sacred-chow/menu/
Cho Dang Gol,/ny/new-york/248225-cho-dang-gol/menu/,Korean,"55 W 35th St, New York, NY, 10001",https://www.allmenus.com/ny/new-york/248225-cho-dang-gol/menu/,https://www.allmenus.com/ny/new-york/248225-cho-dang-gol/menu/,https://www.allmenus.com/ny/new-york/248225-cho-dang-gol/menu/
Westway Diner Restaurant,/ny/new-york/7342-westway-diner-restaurant/menu/,Diner,"614 9th Ave, New York, NY, 10036",https://www.allmenus.com/ny/new-york/7342-westway-diner-restaurant/menu/,https://www.allmenus.com/ny/new-york/7342-westway-diner-restaurant/menu/,https://www.allmenus.com/ny/new-york/7342-westway-diner-restaurant/menu/
Tropical Spanish Restaurant,/ny/new-york/48021-tropical-spanish-restaurant/menu/,"Latin American, Puerto Rican","3771 Broadway, New York, NY, 10032",https://www.allmenus.com/ny/new-york/48021-tropical-spanish-restaurant/menu/,https://www.allmenus.com/ny/new-york/48021-tropical-spanish-restaurant/menu/,https://www.allmenus.com/ny/new-york/48021-tropical-spanish-restaurant/menu/
La Nueva Espana,/ny/new-york/47318-la-nueva-espana/menu/,"Latin American, Puerto Rican","606 W 207th St, New York, NY, 10034",https://www.allmenus.com/ny/new-york/47318-la-nueva-espana/menu/,https://www.allmenus.com/ny/new-york/47318-la-nueva-espana/menu/,https://www.allmenus.com/ny/new-york/47318-la-nueva-espana/menu/
Brazil Brazil,/ny/new-york/248530-brazil-brazil/menu/,"Brazilian, South American, Steak","330 W 46th St, New York, NY, 10036",https://www.allmenus.com/ny/new-york/248530-brazil-brazil/menu/,https://www.allmenus.com/ny/new-york/248530-brazil-brazil/menu/,https://www.allmenus.com/ny/new-york/248530-brazil-brazil/menu/
Juniors Tacos,/ny/new-york/360008-juniors-tacos/menu/,Mexican,"253 Sherman Ave, New York, NY, 10034",https://www.allmenus.com/ny/new-york/360008-juniors-tacos/menu/,https://www.allmenus.com/ny/new-york/360008-juniors-tacos/menu/,https://www.allmenus.com/ny/new-york/360008-juniors-tacos/menu/
Sarge's Delicatessen & Diner,/ny/new-york/2864-sarges-delicatessen-diner/menu/,"Deli Food, Sandwiches","548 3rd Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/2864-sarges-delicatessen-diner/menu/,https://www.allmenus.com/ny/new-york/2864-sarges-delicatessen-diner/menu/,https://www.allmenus.com/ny/new-york/2864-sarges-delicatessen-diner/menu/
Angelo's Pizzeria,/ny/new-york/247605-angelos-pizzeria/menu/,"Italian, Pizza","117 W 57th St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/247605-angelos-pizzeria/menu/,https://www.allmenus.com/ny/new-york/247605-angelos-pizzeria/menu/,https://www.allmenus.com/ny/new-york/247605-angelos-pizzeria/menu/
The Grey Dog - University,/ny/new-york/251388-the-grey-dog-university/menu/,"Coffee & Tea, Sandwiches","90 University Pl, New York, NY, 10003",https://www.allmenus.com/ny/new-york/251388-the-grey-dog-university/menu/,https://www.allmenus.com/ny/new-york/251388-the-grey-dog-university/menu/,https://www.allmenus.com/ny/new-york/251388-the-grey-dog-university/menu/
Bistro Le Steak,/ny/new-york/249375-bistro-le-steak/menu/,"Bistro, French, Steak","1309 3rd Ave, New York, NY, 10021",https://www.allmenus.com/ny/new-york/249375-bistro-le-steak/menu/,https://www.allmenus.com/ny/new-york/249375-bistro-le-steak/menu/,https://www.allmenus.com/ny/new-york/249375-bistro-le-steak/menu/
Trattoria Dell'Arte,/ny/new-york/252603-trattoria-dellarte/menu/,"Italian, Pizza, Tapas, Vegetarian","900 7th Ave, New York, NY, 10019",https://www.allmenus.com/ny/new-york/252603-trattoria-dellarte/menu/,https://www.allmenus.com/ny/new-york/252603-trattoria-dellarte/menu/,https://www.allmenus.com/ny/new-york/252603-trattoria-dellarte/menu/
Aqua Marina Italian Cuisine,/ny/new-york/47313-aqua-marina-italian-cuisine/menu/,Italian,"4060 Broadway Ave, New York, NY, 10032",https://www.allmenus.com/ny/new-york/47313-aqua-marina-italian-cuisine/menu/,https://www.allmenus.com/ny/new-york/47313-aqua-marina-italian-cuisine/menu/,https://www.allmenus.com/ny/new-york/47313-aqua-marina-italian-cuisine/menu/
Cupping Room Cafe,/ny/new-york/2100-cupping-room-cafe/menu/,"American (New), Eclectic & International","359 W Broadway Ave, New York, NY, 10013",https://www.allmenus.com/ny/new-york/2100-cupping-room-cafe/menu/,https://www.allmenus.com/ny/new-york/2100-cupping-room-cafe/menu/,https://www.allmenus.com/ny/new-york/2100-cupping-room-cafe/menu/
Squires Diner,/ny/new-york/7636-squires-diner/menu/,Diner,"80 Beekman St, New York, NY, 10038",https://www.allmenus.com/ny/new-york/7636-squires-diner/menu/,https://www.allmenus.com/ny/new-york/7636-squires-diner/menu/,https://www.allmenus.com/ny/new-york/7636-squires-diner/menu/
The Grey Dog - Chelsea,/ny/new-york/290471-the-grey-dog-chelsea/menu/,"Coffee & Tea, Sandwiches","242 W 16th St, New York, NY, 10011",https://www.allmenus.com/ny/new-york/290471-the-grey-dog-chelsea/menu/,https://www.allmenus.com/ny/new-york/290471-the-grey-dog-chelsea/menu/,https://www.allmenus.com/ny/new-york/290471-the-grey-dog-chelsea/menu/
Wrap-N-Run,/ny/new-york/254653-wrap-n-run/menu/,"Burgers, Deli Food, Sandwiches, Smoothies & Juices","1125 Lexington Ave, New York, NY, 10075",https://www.allmenus.com/ny/new-york/254653-wrap-n-run/menu/,https://www.allmenus.com/ny/new-york/254653-wrap-n-run/menu/,https://www.allmenus.com/ny/new-york/254653-wrap-n-run/menu/
John's Coffee Shop,/ny/new-york/51887-johns-coffee-shop/menu/,Diner,"823 2nd Ave, New York, NY, 10017",https://www.allmenus.com/ny/new-york/51887-johns-coffee-shop/menu/,https://www.allmenus.com/ny/new-york/51887-johns-coffee-shop/menu/,https://www.allmenus.com/ny/new-york/51887-johns-coffee-shop/menu/
3 Guys Restaurant,/ny/new-york/41983-3-guys-restaurant/menu/,"American, Diner","960 Madison Ave, New York, NY, 10021",https://www.allmenus.com/ny/new-york/41983-3-guys-restaurant/menu/,https://www.allmenus.com/ny/new-york/41983-3-guys-restaurant/menu/,https://www.allmenus.com/ny/new-york/41983-3-guys-restaurant/menu/
Margon,/ny/new-york/3039-margon/menu/,"Cuban, Latin American","136 W 46th St, New York, NY, 10036",https://www.allmenus.com/ny/new-york/3039-margon/menu/,https://www.allmenus.com/ny/new-york/3039-margon/menu/,https://www.allmenus.com/ny/new-york/3039-margon/menu/
H & H Bagels,/ny/new-york/2717-h-h-bagels/menu/,"Bagels, Deli Food","1551 2nd Ave, New York, NY, 10028",https://www.allmenus.com/ny/new-york/2717-h-h-bagels/menu/,https://www.allmenus.com/ny/new-york/2717-h-h-bagels/menu/,https://www.allmenus.com/ny/new-york/2717-h-h-bagels/menu/
Veniero's,/ny/new-york/294477-venieros/menu/,"Bakery & Pastries, Coffee & Tea, Desserts","342 E 11th St, New York, NY, 10003",https://www.allmenus.com/ny/new-york/294477-venieros/menu/,https://www.allmenus.com/ny/new-york/294477-venieros/menu/,https://www.allmenus.com/ny/new-york/294477-venieros/menu/
Azalea,/ny/new-york/247873-azalea/menu/,Italian,"224 W 51st Street, New York, NY, 10019",https://www.allmenus.com/ny/new-york/247873-azalea/menu/,https://www.allmenus.com/ny/new-york/247873-azalea/menu/,https://www.allmenus.com/ny/new-york/247873-azalea/menu/
Wondee Siam,/ny/new-york/248810-wondee-siam/menu/,Thai,"792 9th Ave, New York, NY, 10019",https://www.allmenus.com/ny/new-york/248810-wondee-siam/menu/,https://www.allmenus.com/ny/new-york/248810-wondee-siam/menu/,https://www.allmenus.com/ny/new-york/248810-wondee-siam/menu/
Marisco Centro,/ny/new-york/47346-marisco-centro/menu/,"Latin American, Seafood","1490 St Nicholas Ave, New York, NY, 10033",https://www.allmenus.com/ny/new-york/47346-marisco-centro/menu/,https://www.allmenus.com/ny/new-york/47346-marisco-centro/menu/,https://www.allmenus.com/ny/new-york/47346-marisco-centro/menu/
Duke's Murray Hill,/ny/new-york/276711-dukes-murray-hill/menu/,"American, Burgers, Chicken, Sandwiches, Wings","560 3rd Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/276711-dukes-murray-hill/menu/,https://www.allmenus.com/ny/new-york/276711-dukes-murray-hill/menu/,https://www.allmenus.com/ny/new-york/276711-dukes-murray-hill/menu/
Moonstruck Eatery,/ny/new-york/7634-moonstruck-eatery/menu/,Diner,"250 E 58th St, New York, NY, 10022",https://www.allmenus.com/ny/new-york/7634-moonstruck-eatery/menu/,https://www.allmenus.com/ny/new-york/7634-moonstruck-eatery/menu/,https://www.allmenus.com/ny/new-york/7634-moonstruck-eatery/menu/
Bodrum Mediterranean Restaurant,/ny/new-york/251710-bodrum-mediterranean-restaurant/menu/,"Mediterranean, Pizza, Turkish","584 Amsterdam Ave, New York, NY, 10024",https://www.allmenus.com/ny/new-york/251710-bodrum-mediterranean-restaurant/menu/,https://www.allmenus.com/ny/new-york/251710-bodrum-mediterranean-restaurant/menu/,https://www.allmenus.com/ny/new-york/251710-bodrum-mediterranean-restaurant/menu/
Green Kitchen,/ny/new-york/39426-green-kitchen/menu/,Diner,"1477 1st Ave, New York, NY, 10075",https://www.allmenus.com/ny/new-york/39426-green-kitchen/menu/,https://www.allmenus.com/ny/new-york/39426-green-kitchen/menu/,https://www.allmenus.com/ny/new-york/39426-green-kitchen/menu/
El Castillo De Jagua Restaurant,/ny/new-york/7140-el-castillo-de-jagua-restaurant/menu/,"Caribbean, Latin American, Puerto Rican, Spanish","113 Rivington St, New York, NY, 10002",https://www.allmenus.com/ny/new-york/7140-el-castillo-de-jagua-restaurant/menu/,https://www.allmenus.com/ny/new-york/7140-el-castillo-de-jagua-restaurant/menu/,https://www.allmenus.com/ny/new-york/7140-el-castillo-de-jagua-restaurant/menu/
Speedy's,/ny/new-york/7426-speedys/menu/,"Deli Food, Sandwiches","1271 Broadway Ave, New York, NY, 10001",https://www.allmenus.com/ny/new-york/7426-speedys/menu/,https://www.allmenus.com/ny/new-york/7426-speedys/menu/,https://www.allmenus.com/ny/new-york/7426-speedys/menu/
Cuba Restaurant,/ny/new-york/267272-cuba-restaurant/menu/,"Cuban, Latin American","222 Thompson St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/267272-cuba-restaurant/menu/,https://www.allmenus.com/ny/new-york/267272-cuba-restaurant/menu/,https://www.allmenus.com/ny/new-york/267272-cuba-restaurant/menu/
Nectar,/ny/new-york/41982-nectar/menu/,Diner,"1090 Madison Ave, New York, NY, 10028",https://www.allmenus.com/ny/new-york/41982-nectar/menu/,https://www.allmenus.com/ny/new-york/41982-nectar/menu/,https://www.allmenus.com/ny/new-york/41982-nectar/menu/
Salumeria Rosi,/ny/new-york/281095-salumeria-rosi/menu/,"Alcohol, Italian, Tapas","283 Amsterdam Ave, New York, NY, 10023",https://www.allmenus.com/ny/new-york/281095-salumeria-rosi/menu/,https://www.allmenus.com/ny/new-york/281095-salumeria-rosi/menu/,https://www.allmenus.com/ny/new-york/281095-salumeria-rosi/menu/
Duke Ellington Deli,/ny/new-york/251781-duke-ellington-deli/menu/,"American, Breakfast, Burgers, Deli Food, Sandwiches","934 Columbus Ave, New York, NY, 10025",https://www.allmenus.com/ny/new-york/251781-duke-ellington-deli/menu/,https://www.allmenus.com/ny/new-york/251781-duke-ellington-deli/menu/,https://www.allmenus.com/ny/new-york/251781-duke-ellington-deli/menu/
Il Sole,/ny/new-york/248253-il-sole/menu/,Italian,"233 Dyckman St, New York, NY, 10034",https://www.allmenus.com/ny/new-york/248253-il-sole/menu/,https://www.allmenus.com/ny/new-york/248253-il-sole/menu/,https://www.allmenus.com/ny/new-york/248253-il-sole/menu/
Arturo's Pizza,/ny/new-york/146681-arturos-pizza/menu/,"Burgers, Chicken, Italian, Pasta, Pizza, Sandwiches, Wings","5189 Broadway Ave, New York, NY, 10463",https://www.allmenus.com/ny/new-york/146681-arturos-pizza/menu/,https://www.allmenus.com/ny/new-york/146681-arturos-pizza/menu/,https://www.allmenus.com/ny/new-york/146681-arturos-pizza/menu/
Rosella's Pizzeria,/ny/new-york/252208-rosellas-pizzeria/menu/,"Italian, Pizza","164 William St, New York, NY, 10038",https://www.allmenus.com/ny/new-york/252208-rosellas-pizzeria/menu/,https://www.allmenus.com/ny/new-york/252208-rosellas-pizzeria/menu/,https://www.allmenus.com/ny/new-york/252208-rosellas-pizzeria/menu/
Via Italia Restaurant,/ny/new-york/4819-via-italia-restaurant/menu/,Italian,"45 W 46th St, New York, NY, 10036",https://www.allmenus.com/ny/new-york/4819-via-italia-restaurant/menu/,https://www.allmenus.com/ny/new-york/4819-via-italia-restaurant/menu/,https://www.allmenus.com/ny/new-york/4819-via-italia-restaurant/menu/
